URL,Pathophysiological Process,Subject,Predicate,Object,Image_number,Source,Subject_Object,Normalized_Subject_Object,Category_BERT_Keywords
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,From_Lungs_to_Brain,Virus,travels,to_brain,image_81,GPT,Virus to_brain,virus to brain,Viral Entry and Neuroinvasion
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,From_Gastric_Route_to_Brain,Leukocyte,carries,SARS-CoV-2,image_81,GPT,Leukocyte SARS-CoV-2,leukocyte sars cov 2,Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,From_Gastric_Route_to_Brain,Cytokines,affect,central_vagus_nerve,image_81,GPT,Cytokines central_vagus_nerve,cytokines central vagus nerve,Viral Entry and Neuroinvasion
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,BBB_Leakage,SARS-CoV-2,causes,BBB_leakage,image_81,GPT,SARS-CoV-2 BBB_leakage,sars cov 2 bbb leakage,Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,BBB_Leakage,BBB_leakage,leads_to,astrocytosis,image_81,GPT,BBB_leakage astrocytosis,bbb leakage astrocytosis,Immune and Inflammatory Response
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Degeneration_and_Inflammation,Cytokines,lead_to,inflammation,image_81,GPT,Cytokines inflammation,cytokines inflammation,Immune and Inflammatory Response
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Degeneration_and_Inflammation,Cellular_stress,causes,loss_of_function,image_81,GPT,Cellular_stress loss_of_function,cellular stress loss of function,Psychological and Neurological Symptoms
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Olfactory_and_Taste_Detection,COVID-19,reduces,olfactory_detection,image_81,GPT,COVID-19 olfactory_detection,covid 19 olfactory detection,Viral Entry and Neuroinvasion
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Olfactory_and_Taste_Detection,COVID-19,reduces,taste_detection,image_81,GPT,COVID-19 taste_detection,covid 19 taste detection,Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Inflammation_and_Hypoxia,COVID-19,causes,inflammation,image_81,GPT,COVID-19 inflammation,covid 19 inflammation,Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Inflammation_and_Hypoxia,COVID-19,causes,hypoxia,image_81,GPT,COVID-19 hypoxia,covid 19 hypoxia,Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Cellular_Stress_and_Toxicity,COVID-19,causes,cellular_stress,image_81,GPT,COVID-19 cellular_stress,covid 19 cellular stress,Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Cellular_Stress_and_Toxicity,COVID-19,causes,toxicity,image_81,GPT,COVID-19 toxicity,covid 19 toxicity,Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Acute_Respiratory_Distress_Syndrome,COVID-19,causes,acute_respiratory_distress,image_81,GPT,COVID-19 acute_respiratory_distress,covid 19 acute respiratory distress,Systemic Cross-Organ Effects
https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,Acute_Respiratory_Distress_Syndrome,COVID-19,causes,muscular_disturbances,image_81,GPT,COVID-19 muscular_disturbances,covid 19 muscular disturbances,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,Mitochondrial_Disruption,SARS-CoV-2,increases,ROS,image_82,GPT,SARS-CoV-2 ROS,sars cov 2 ros,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,Mitochondrial_Disruption,ROS,causes,Imbalance_of_Redox_Homeostasis,image_82,GPT,ROS Imbalance_of_Redox_Homeostasis,ros imbalance of redox homeostasis,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,Mitochondrial_Disruption,Imbalance_of_Redox_Homeostasis,leads_to,Mitochondrial_Disruption,image_82,GPT,Imbalance_of_Redox_Homeostasis Mitochondrial_Disruption,imbalance of redox homeostasis mitochondrial disruption,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,NLRP3_Inflammasome_Activation,SARS-CoV-2,activates,NLRP3,image_82,GPT,SARS-CoV-2 NLRP3,sars cov 2 nlrp3,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,NLRP3_Inflammasome_Activation,NLRP3,activates,Pro-caspase-1,image_82,GPT,NLRP3 Pro-caspase-1,nlrp3 pro caspase 1,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,NLRP3_Inflammasome_Activation,Pro-caspase-1,activates,Pro-IL-1β,image_82,GPT,Pro-caspase-1 Pro-IL-1β,pro caspase 1 pro il 1β,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,NF-κB_Activation,SARS-CoV-2,activates,TLR2/4,image_82,GPT,SARS-CoV-2 TLR2/4,sars cov 2 tlr2/4,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,NF-κB_Activation,TLR2/4,activates,TRAF6,image_82,GPT,TLR2/4 TRAF6,tlr2/4 traf6,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,NF-κB_Activation,TRAF6,activates,IKK,image_82,GPT,TRAF6 IKK,traf6 ikk,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,NF-κB_Activation,IKK,phosphorylates,IκBα,image_82,GPT,IKK IκBα,ikk iκbα,Uncategorized
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,NF-κB_Activation,IκBα,releases,NF-κB_P65,image_82,GPT,IκBα NF-κB_P65,iκbα nf κb p65,Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,JAK-STAT_Signaling,SARS-CoV-2,activates,IL-6,image_82,GPT,SARS-CoV-2 IL-6,sars cov 2 il 6,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,JAK-STAT_Signaling,IL-6,activates,JAK2,image_82,GPT,IL-6 JAK2,il 6 jak2,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,JAK-STAT_Signaling,JAK2,phosphorylates,STAT3,image_82,GPT,JAK2 STAT3,jak2 stat3,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,JAK-STAT_Signaling,STAT3,translocates_to,Nucleus,image_82,GPT,STAT3 Nucleus,stat3 nucleus,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,ER_Stress,SARS-CoV-2,causes,ER_Stress,image_82,GPT,SARS-CoV-2 ER_Stress,sars cov 2 er stress,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,ER_Stress,ER_Stress,activates,Ubiquitin-Proteasome_System,image_82,GPT,ER_Stress Ubiquitin-Proteasome_System,er stress ubiquitin proteasome system,Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,Neuroinvasion_via_cranial_nerves,Neuroinvasion_via_cranial_nerves,leads_to,elevation_in_CNS_cytokines,image_83,GPT,Neuroinvasion_via_cranial_nerves elevation_in_CNS_cytokines,neuroinvasion via cranial nerves elevation in cns cytokines,Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,Elevation_in_peripheral_cytokines,Elevation_in_peripheral_cytokines,causes,elevation_in_CNS_cytokines,image_83,GPT,Elevation_in_peripheral_cytokines elevation_in_CNS_cytokines,elevation in peripheral cytokines elevation in cns cytokines,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,Elevation_in_peripheral_cytokines,Poor_diet,contributes_to,elevation_in_peripheral_cytokines,image_83,GPT,Poor_diet elevation_in_peripheral_cytokines,poor diet elevation in peripheral cytokines,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,Elevation_in_peripheral_cytokines,Sedentary_behavior,contributes_to,elevation_in_peripheral_cytokines,image_83,GPT,Sedentary_behavior elevation_in_peripheral_cytokines,sedentary behavior elevation in peripheral cytokines,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,Elevation_in_peripheral_cytokines,Psychological_stress,contributes_to,elevation_in_peripheral_cytokines,image_83,GPT,Psychological_stress elevation_in_peripheral_cytokines,psychological stress elevation in peripheral cytokines,Psychological and Neurological Symptoms
https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,Elevation_in_CNS_cytokines,Elevation_in_CNS_cytokines,triggers,microglial_activation,image_83,GPT,Elevation_in_CNS_cytokines microglial_activation,elevation in cns cytokines microglial activation,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,Elevation_in_CNS_cytokines,Elevation_in_CNS_cytokines,causes,altered_tryptophan_metabolism,image_83,GPT,Elevation_in_CNS_cytokines altered_tryptophan_metabolism,elevation in cns cytokines altered tryptophan metabolism,Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,Microglial_activation,Microglial_activation,leads_to,neuroplasticity/neurogenesis_defects,image_83,GPT,Microglial_activation neuroplasticity/neurogenesis_defects,microglial activation neuroplasticity/neurogenesis defects,Immune and Inflammatory Response
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Fatigue-in-Long-Covid.png,Myopathy,SARS-CoV-2_infection,causes,myopathy,image_84,GPT,SARS-CoV-2_infection myopathy,sars cov 2 infection myopathy,Systemic Cross-Organ Effects
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Fatigue-in-Long-Covid.png,Brain_inflammation,Myopathy,leads_to,brain_inflammation,image_84,GPT,Myopathy brain_inflammation,myopathy brain inflammation,Immune and Inflammatory Response
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Fatigue-in-Long-Covid.png,N-M_junction_inflammation,Brain_inflammation,causes,N-M_junction_inflammation,image_84,GPT,Brain_inflammation N-M_junction_inflammation,brain inflammation n m junction inflammation,Immune and Inflammatory Response
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Fatigue-in-Long-Covid.png,Mitochondrial_involvement,N-M_junction_inflammation,leads_to,mitochondrial_involvement,image_84,GPT,N-M_junction_inflammation mitochondrial_involvement,n m junction inflammation mitochondrial involvement,Systemic Cross-Organ Effects
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Fatigue-in-Long-Covid.png,Muscle_mitochondrial_dysfunction,Mitochondrial_involvement,results_in,muscle_mitochondrial_dysfunction,image_84,GPT,Mitochondrial_involvement muscle_mitochondrial_dysfunction,mitochondrial involvement muscle mitochondrial dysfunction,Neurodegenerative Mechanisms
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Fatigue-in-Long-Covid.png,Chronic_inflammation_in_brain,Brain_inflammation,causes,chronic_inflammation_in_brain,image_84,GPT,Brain_inflammation chronic_inflammation_in_brain,brain inflammation chronic inflammation in brain,Immune and Inflammatory Response
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Fatigue-in-Long-Covid.png,Chronic_inflammation_at_neuromuscular_junctions,N-M_junction_inflammation,results_in,chronic_inflammation_at_neuromuscular_junctions,image_84,GPT,N-M_junction_inflammation chronic_inflammation_at_neuromuscular_junctions,n m junction inflammation chronic inflammation at neuromuscular junctions,Immune and Inflammatory Response
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,SG_assembly,NCAP,initiates,SG_assembly,image_85,GPT,NCAP SG_assembly,ncap sg assembly,Uncategorized
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,SG_assembly,SG_assembly,includes,SG_core,image_85,GPT,SG_assembly SG_core,sg assembly sg core,Immune and Inflammatory Response
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,SG_assembly,SG_core,contains,G3BP1,image_85,GPT,SG_core G3BP1,sg core g3bp1,Immune and Inflammatory Response
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,Recruitment_of_Tau,SG_assembly,leads_to,recruitment_of_Tau,image_85,GPT,SG_assembly recruitment_of_Tau,sg assembly recruitment of tau,Neurodegenerative Mechanisms
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,Recruitment_of_Tau,Tau,undergoes,post-translational_modifications,image_85,GPT,Tau post-translational_modifications,tau post translational modifications,Neurodegenerative Mechanisms
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,Pathological_aggregation,Recruitment_of_Tau,causes,pathological_aggregation,image_85,GPT,Recruitment_of_Tau pathological_aggregation,recruitment of tau pathological aggregation,Neurodegenerative Mechanisms
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,Pathological_aggregation,SG_disassembly,releases,mRNA,image_85,GPT,SG_disassembly mRNA,sg disassembly mrna,Immune and Inflammatory Response
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,Pathological_aggregation,Pathological_aggregation,forms,Tau_toxic_aggregate,image_85,GPT,Pathological_aggregation Tau_toxic_aggregate,pathological aggregation tau toxic aggregate,Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png,Olfactory_Bulb_Entry,SARS-CoV-2,enters,olfactory_bulb,image_86,GPT,SARS-CoV-2 olfactory_bulb,sars cov 2 olfactory bulb,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png,Paracellular_Entry,SARS-CoV-2,crosses,neurovascular_unit/BBB,image_86,GPT,SARS-CoV-2 neurovascular_unit/BBB,sars cov 2 neurovascular unit/bbb,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png,Paracellular_Entry,SARS-CoV-2,enters,paracellular_pathway,image_86,GPT,SARS-CoV-2 paracellular_pathway,sars cov 2 paracellular pathway,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png,Transcellular_Entry,SARS-CoV-2,crosses,neurovascular_unit/BBB,image_86,GPT,SARS-CoV-2 neurovascular_unit/BBB,sars cov 2 neurovascular unit/bbb,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png,Transcellular_Entry,SARS-CoV-2,enters,transcellular_pathway,image_86,GPT,SARS-CoV-2 transcellular_pathway,sars cov 2 transcellular pathway,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png,Hypoxia,SARS-CoV-2,causes,hypoxia,image_86,GPT,SARS-CoV-2 hypoxia,sars cov 2 hypoxia,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png,Hypoxia,Hypoxia,affects,neurons_astrocytes_microglia,image_86,GPT,Hypoxia neurons_astrocytes_microglia,hypoxia neurons astrocytes microglia,Immune and Inflammatory Response
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Ophthalmic_Entry,SARS-CoV-2,infects,n._opticus,image_87,GPT,SARS-CoV-2 n._opticus,sars cov 2 n. opticus,Systemic Cross-Organ Effects
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Ophthalmic_Entry,Perineural_fluid,enters,brain,image_87,GPT,Perineural_fluid brain,perineural fluid brain,Vascular Effects
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Olfactory_Entry,SARS-CoV-2,infects,olfactory_epithelium_cells,image_87,GPT,SARS-CoV-2 olfactory_epithelium_cells,sars cov 2 olfactory epithelium cells,Systemic Cross-Organ Effects
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,SARS-CoV-2,enters,general_bloodstream,image_87,GPT,SARS-CoV-2 general_bloodstream,sars cov 2 general bloodstream,Systemic Cross-Organ Effects
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,Bloodstream,carries,virus_to_organs,image_87,GPT,Bloodstream virus_to_organs,bloodstream virus to organs,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Tryptophan_Metabolism,SARS-CoV-2,induces,IDO,image_88,GPT,SARS-CoV-2 IDO,sars cov 2 ido,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Tryptophan_Metabolism,IDO,converts,Tryptophan_to_Kynurenine,image_88,GPT,IDO Tryptophan_to_Kynurenine,ido tryptophan to kynurenine,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Tryptophan_Metabolism,Kynurenine,is_converted_by,KMO,image_88,GPT,Kynurenine KMO,kynurenine kmo,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Tryptophan_Metabolism,3-Hydroxykynurenine,is_converted_to,3-Hydroxyanthranilic_acid,image_88,GPT,3-Hydroxykynurenine 3-Hydroxyanthranilic_acid,3 hydroxykynurenine 3 hydroxyanthranilic acid,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Tryptophan_Metabolism,3-Hydroxyanthranilic_acid,is_converted_to,Quinolinic_acid,image_88,GPT,3-Hydroxyanthranilic_acid Quinolinic_acid,3 hydroxyanthranilic acid quinolinic acid,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Neuroinflammation,SARS-CoV-2,causes,Systemic_inflammation,image_88,GPT,SARS-CoV-2 Systemic_inflammation,sars cov 2 systemic inflammation,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Neuroinflammation,Systemic_inflammation,leads_to,Cytokine_storm,image_88,GPT,Systemic_inflammation Cytokine_storm,systemic inflammation cytokine storm,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Neuroinflammation,Cytokine_storm,results_in,Neuroinflammation,image_88,GPT,Cytokine_storm Neuroinflammation,cytokine storm neuroinflammation,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Oxidative_Stress,Quinolinic_acid,induces,Reactive_Oxygen_Species,image_88,GPT,Quinolinic_acid Reactive_Oxygen_Species,quinolinic acid reactive oxygen species,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Oxidative_Stress,Reactive_Oxygen_Species,cause,Oxidative_stress,image_88,GPT,Reactive_Oxygen_Species Oxidative_stress,reactive oxygen species oxidative stress,Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Brain_Damage,Neuroinflammation,causes,Brain_damage,image_88,GPT,Neuroinflammation Brain_damage,neuroinflammation brain damage,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Brain_Damage,Oxidative_stress,contributes_to,Brain_damage,image_88,GPT,Oxidative_stress Brain_damage,oxidative stress brain damage,Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,Major_Depressive_Disorder,Brain_damage,leads_to,Major_Depressive_Disorder,image_88,GPT,Brain_damage Major_Depressive_Disorder,brain damage major depressive disorder,Psychological and Neurological Symptoms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42466-021-00138-9/MediaObjects/42466_2021_138_Fig2_HTML.png,Direct_invasion_and_damage,SARS-CoV-2,invades,central_nervous_system,image_89,GPT,SARS-CoV-2 central_nervous_system,sars cov 2 central nervous system,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42466-021-00138-9/MediaObjects/42466_2021_138_Fig2_HTML.png,Direct_invasion_and_damage,SARS-CoV-2,invades,peripheral_nervous_system,image_89,GPT,SARS-CoV-2 peripheral_nervous_system,sars cov 2 peripheral nervous system,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42466-021-00138-9/MediaObjects/42466_2021_138_Fig2_HTML.png,Direct_invasion_and_damage,SARS-CoV-2,invades,muscle_tissue,image_89,GPT,SARS-CoV-2 muscle_tissue,sars cov 2 muscle tissue,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42466-021-00138-9/MediaObjects/42466_2021_138_Fig2_HTML.png,Indirect_para-infectious_autoimmune_effects,SARS-CoV-2_infection,triggers,cytokine_storm,image_89,GPT,SARS-CoV-2_infection cytokine_storm,sars cov 2 infection cytokine storm,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42466-021-00138-9/MediaObjects/42466_2021_138_Fig2_HTML.png,Indirect_vascular_effects,SARS-CoV-2_infection,causes,endothelial_dysfunction,image_89,GPT,SARS-CoV-2_infection endothelial_dysfunction,sars cov 2 infection endothelial dysfunction,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42466-021-00138-9/MediaObjects/42466_2021_138_Fig2_HTML.png,Indirect_vascular_effects,SARS-CoV-2_infection,activates,coagulation,image_89,GPT,SARS-CoV-2_infection coagulation,sars cov 2 infection coagulation,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42466-021-00138-9/MediaObjects/42466_2021_138_Fig2_HTML.png,Indirect_vascular_effects,SARS-CoV-2_infection,leads_to,thrombotic_microangiopathy,image_89,GPT,SARS-CoV-2_infection thrombotic_microangiopathy,sars cov 2 infection thrombotic microangiopathy,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42466-021-00138-9/MediaObjects/42466_2021_138_Fig2_HTML.png,Indirect_post-infectious_autoimmune_effects,SARS-CoV-2_infection,induces,cellular_immunity,image_89,GPT,SARS-CoV-2_infection cellular_immunity,sars cov 2 infection cellular immunity,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42466-021-00138-9/MediaObjects/42466_2021_138_Fig2_HTML.png,Indirect_post-infectious_autoimmune_effects,SARS-CoV-2_infection,produces,autoantibodies,image_89,GPT,SARS-CoV-2_infection autoantibodies,sars cov 2 infection autoantibodies,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Cytokine_Storm,SARS-CoV-2,induces,cytokine_storm,image_90,GPT,SARS-CoV-2 cytokine_storm,sars cov 2 cytokine storm,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Cytokine_Storm,Cytokine_storm,includes,IL-6_IL-10_IL-1β_TNF-α_IFNs_CSFs,image_90,GPT,Cytokine_storm IL-6_IL-10_IL-1β_TNF-α_IFNs_CSFs,cytokine storm il 6 il 10 il 1β tnf α ifns csfs,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Cytokine_Storm,Cytokine_storm,causes,disruption_of_blood-brain_barrier,image_90,GPT,Cytokine_storm disruption_of_blood-brain_barrier,cytokine storm disruption of blood brain barrier,Viral Entry and Neuroinvasion
