Image_number,URL,GitHub_URL,Pathophysiological Process,Subject,Predicate,Object
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Hematogenous_Neuropathology,Microthrombi,cause,hematogenous_neuropathology
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Microglia_Activation,Microglia,activated_by,SARS-CoV-2_infection
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Astrogliosis,Astrogliosis,occurs_in,CNS
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,SARS-CoV-2_Entry,SARS-CoV-2,binds,ACE2_receptor
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,SARS-CoV-2_Entry,SARS-CoV-2,enters,blood_stream
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,SARS-CoV-2_Entry,SARS-CoV-2,enters,endothelial_cells
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Immune_Cell_Activation,SARS-CoV-2,activates,macrophages
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Immune_Cell_Activation,SARS-CoV-2,activates,astrocytes
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Cytokine_Release,Macrophages,release,cytokines
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Cytokine_Release,Astrocytes,release,cytokines
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Cytokine_Release,Endothelial_cells,release,cytokines
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Endothelial_Damage,Cytokines,cause,endothelial_damage
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Endothelial_Damage,Cytokines,cause,capillary_leak
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Cytokine_Storm,Endothelial_damage,leads_to,cytokine_storm
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Coagulation,Cytokine_storm,increases,D-dimer_levels
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Coagulation,Cytokine_storm,induces,coagulation
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Stroke,Coagulation,causes,hypoxia
image_60,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_60.jpg,Stroke,Coagulation,leads_to,stroke
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,BBB_Dysfunction,SARS-CoV-2_infection,causes,BBB_dysfunction
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,BBB_Dysfunction,BBB_dysfunction,allows,infiltrating_T-cell
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,Genetics,triggers,microglial_activation
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,Environmental_factors,triggers,microglial_activation
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,Aging,triggers,microglial_activation
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,Microorganism_infection,triggers,microglial_activation
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,α-synuclein,triggers,microglial_activation
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,Activated_microglia_M1,releases,inflammatory_cytokines
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,Activated_microglia_M1,releases,glutamate
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,Activated_microglia_M1,releases,ROS
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,Activated_microglia_M1,releases,TNF-α
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Microglial_Activation,Activated_microglia_M1,causes,neuronal_death
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Astrocyte_Activation,Activated_microglia_M1,activates,astrocyte
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Astrocyte_Activation,Astrocyte,releases,inflammatory_cytokines
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Astrocyte_Activation,Astrocyte,releases,glutamate
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Peripheral_Inflammation,SARS-CoV-2_infection,causes,cytokine_storm
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Peripheral_Inflammation,Cytokine_storm,causes,peripheral_inflammation
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Peripheral_Inflammation,Peripheral_inflammation,contributes_to,BBB_dysfunction
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,T-cell_Infiltration,Infiltrating_T-cell,releases,inflammatory_cytokines
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,T-cell_Infiltration,Infiltrating_T-cell,causes,neurodegeneration
image_61,https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_61.jpg,Neuronal_Death,Neuronal_death,triggers,microglial_activation
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,Neuroinflammation,SARS-CoV-2,triggers,neuroinflammation
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,Neuroinflammation,Neuroinflammation,causes,cell_lysis
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,Neuroinflammation,Cell_lysis,releases,ATP
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,P2X7R_Activation,ATP,activates,P2X7R
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,P2X7R_Activation,P2X7R,induces,IL-1β_release
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,P2X7R_Activation,P2X7R,induces,IL-6_release
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,ROS_Production,P2X7R,increases,ROS
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,ROS_Production,Pericyte,contributes_to,ROS_formation
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,ROS_Production,ROS,leads_to,cell_death
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,α-Synuclein_Aggregation,Lewy_body,contains,α-Syn
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,α-Synuclein_Aggregation,α-Syn,decreases,AMPK_phosphorylation
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,NLRP3_Inflammasome_Activation,IL-1β,activates,NLRP3_inflammasome
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,NLRP3_Inflammasome_Activation,NLRP3_inflammasome,induces,pyroptosis
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,Cytokine_Storm,NLRP3_inflammasome,triggers,cytokine_storm
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,Cytokine_Storm,Cytokine_storm,exacerbates,neuroinflammation
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,Lysosomal_Dysfunction,Lysosome,interacts_with,autophagy_pathway
image_62,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_62.jpg,Lysosomal_Dysfunction,Lysosome,increases,virus_replication
image_66,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_66.jpg,Neuronal_Infection,SARS-CoV-2,causes,neuronal_infection
image_66,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_66.jpg,Olfactory_Pathway_Tropism,SARS-CoV-2,exhibits,olfactory_pathway_tropism
image_66,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_66.jpg,BBB_Disruption,SARS-CoV-2,leads_to,BBB_disruption
image_66,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_66.jpg,Systemic_Inflammation,SARS-CoV-2,induces,systemic_inflammation
image_66,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_66.jpg,Lymphocytes_Unbalance,SARS-CoV-2,causes,lymphocytes_unbalance
image_66,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10131-y/MediaObjects/415_2020_10131_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_66.jpg,Intestinal_Colonization,SARS-CoV-2,results_in,intestinal_colonization
image_67,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_67.jpg,Infection_Pathways,Pathological_agents,infect,organism
image_67,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_67.jpg,Infection_Pathways,Pathological_agents,use,olfactory_pathway
image_67,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_67.jpg,Infection_Pathways,Pathological_agents,use,gastric_pathway
image_67,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_67.jpg,Inflammatory_Response,Pathogens,trigger,inflammatory_responses
image_67,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_67.jpg,Inflammatory_Response,Inflammatory_responses,increase,cytokine_levels
image_67,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_67.jpg,BBB_Disruption,Pro-inflammatory_cytokines,disrupt,BBB
image_67,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_67.jpg,Microglia_Activation,Pro-inflammatory_cytokines,activate,microglia
image_67,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_67.jpg,Microglia_Activation,Activated_microglia,cluster_around,neuronal_cells
image_67,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00705-021-04959-6/MediaObjects/705_2021_4959_Fig1_HTML.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_67.jpg,Neuronal_Damage,Activated_microglia,cause,neuronal_damage
image_70,https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_70.jpg,Peripheral_Receptor_Sensitization,SARS-CoV-2,interacts_with,immune_cell
image_70,https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_70.jpg,Peripheral_Receptor_Sensitization,Immune_cell,forms,immunological_synapse
image_70,https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_70.jpg,Peripheral_Receptor_Sensitization,SARS-CoV-2,directly_affects,peripheral_receptor
image_70,https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_70.jpg,Vagus_Nerve_Sensitization,SARS-CoV-2,irritates,vagus_nerve
image_70,https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_70.jpg,Brainstem_Sensitization,SARS-CoV-2,affects,solitary_tract_nucleus
image_70,https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_70.jpg,Brainstem_Sensitization,SARS-CoV-2,affects,parabrachial_regions
image_70,https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_70.jpg,Limbic_System_Sensitization,SARS-CoV-2,irritates,limbic_system
image_70,https://www.frontiersin.org/files/Articles/1417856/fnint-18-1417856-HTML-r3/image_m/fnint-18-1417856-g004.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_70.jpg,Cortex_Sensitization,SARS-CoV-2,irritates,cortex
image_72,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-3-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_72.jpg,Viral_Entry,SARS-CoV-2,enters,brain
image_72,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-3-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_72.jpg,Astrocyte_and_Microglia_Activation,SARS-CoV-2,activates,A1/M1_phenotypes
image_72,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-3-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_72.jpg,Cytokine_Release,Activated_cells,release,proinflammatory_cytokines
image_72,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-3-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_72.jpg,Neurogenesis_Affect,Proinflammatory_cytokines,affect,hippocampal_neurogenesis
image_72,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-3-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_72.jpg,Neuropsychiatric_Symptoms,Impaired_neurogenesis,leads_to,neuropsychiatric_symptoms
image_73,https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_73.jpg,Mitochondrial_Dysfunction,Coronavirus_endocytosis,causes,mitochondrial_dysfunction
image_73,https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_73.jpg,Oxidative_Stress_Induced_DNA_Damage,Mitochondrial_dysfunction,leads_to,oxidative_stress_induced_DNA_damage
image_73,https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_73.jpg,Inflammation,Cytokine_storm,causes,inflammation
